area_code,area_name,indicator,period,measure,unit,value
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,15.1
E06000030,Swindon,People on Universal Credit,March 2024,count,persons,23525
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,15.5
E06000030,Swindon,People on Universal Credit,April 2024,count,persons,23662
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,15.5
E06000030,Swindon,People on Universal Credit,May 2024,count,persons,23786
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,15.6
E06000030,Swindon,People on Universal Credit,June 2024,count,persons,24006
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,15.8
E06000030,Swindon,People on Universal Credit,July 2024,count,persons,24115
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,15.8
E06000030,Swindon,People on Universal Credit,August 2024,count,persons,24234
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,15.9
E06000030,Swindon,People on Universal Credit,September 2024,count,persons,24382
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,16
E06000030,Swindon,People on Universal Credit,October 2024,count,persons,24466
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,16.1
E06000030,Swindon,People on Universal Credit,November 2024,count,persons,24713
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,16.2
E06000030,Swindon,People on Universal Credit,December 2024,count,persons,25083
E06000030,Swindon,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,16.5
E06000020,Telford and Wrekin,People on Universal Credit,December 2021,count,persons,17291
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,14.9
E06000020,Telford and Wrekin,People on Universal Credit,January 2022,count,persons,17322
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,14.7
E06000020,Telford and Wrekin,People on Universal Credit,February 2022,count,persons,17389
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,14.8
E06000020,Telford and Wrekin,People on Universal Credit,March 2022,count,persons,17401
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,14.8
E06000020,Telford and Wrekin,People on Universal Credit,April 2022,count,persons,17424
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,14.8
E06000020,Telford and Wrekin,People on Universal Credit,May 2022,count,persons,17488
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,14.8
E06000020,Telford and Wrekin,People on Universal Credit,June 2022,count,persons,17647
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,15
E06000020,Telford and Wrekin,People on Universal Credit,July 2022,count,persons,17835
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,15.1
E06000020,Telford and Wrekin,People on Universal Credit,August 2022,count,persons,18039
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,15.3
E06000020,Telford and Wrekin,People on Universal Credit,September 2022,count,persons,18119
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,15.4
E06000020,Telford and Wrekin,People on Universal Credit,October 2022,count,persons,18270
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,15.5
E06000020,Telford and Wrekin,People on Universal Credit,November 2022,count,persons,18399
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,15.6
E06000020,Telford and Wrekin,People on Universal Credit,December 2022,count,persons,18455
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,15.7
E06000020,Telford and Wrekin,People on Universal Credit,January 2023,count,persons,18517
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,15.5
E06000020,Telford and Wrekin,People on Universal Credit,February 2023,count,persons,18644
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,15.6
E06000020,Telford and Wrekin,People on Universal Credit,March 2023,count,persons,18666
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,15.6
E06000020,Telford and Wrekin,People on Universal Credit,April 2023,count,persons,18918
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,15.8
E06000020,Telford and Wrekin,People on Universal Credit,May 2023,count,persons,19008
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,15.9
E06000020,Telford and Wrekin,People on Universal Credit,June 2023,count,persons,19113
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,16
E06000020,Telford and Wrekin,People on Universal Credit,July 2023,count,persons,19287
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,16.1
E06000020,Telford and Wrekin,People on Universal Credit,August 2023,count,persons,19422
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,16.2
E06000020,Telford and Wrekin,People on Universal Credit,September 2023,count,persons,19561
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,16.4
E06000020,Telford and Wrekin,People on Universal Credit,October 2023,count,persons,19817
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,16.6
E06000020,Telford and Wrekin,People on Universal Credit,November 2023,count,persons,19981
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,16.7
E06000020,Telford and Wrekin,People on Universal Credit,December 2023,count,persons,20050
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,16.8
E06000020,Telford and Wrekin,People on Universal Credit,January 2024,count,persons,20115
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,16.8
E06000020,Telford and Wrekin,People on Universal Credit,February 2024,count,persons,20382
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,17
E06000020,Telford and Wrekin,People on Universal Credit,March 2024,count,persons,20783
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,17.4
E06000020,Telford and Wrekin,People on Universal Credit,April 2024,count,persons,21246
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,17.8
E06000020,Telford and Wrekin,People on Universal Credit,May 2024,count,persons,22067
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,18.5
E06000020,Telford and Wrekin,People on Universal Credit,June 2024,count,persons,22535
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,18.8
E06000020,Telford and Wrekin,People on Universal Credit,July 2024,count,persons,22751
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,19
E06000020,Telford and Wrekin,People on Universal Credit,August 2024,count,persons,22999
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,19.2
E06000020,Telford and Wrekin,People on Universal Credit,September 2024,count,persons,23529
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,19.7
E06000020,Telford and Wrekin,People on Universal Credit,October 2024,count,persons,23678
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,19.8
E06000020,Telford and Wrekin,People on Universal Credit,November 2024,count,persons,24022
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,20.1
E06000020,Telford and Wrekin,People on Universal Credit,December 2024,count,persons,24546
E06000020,Telford and Wrekin,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,20.5
E08000009,Trafford,People on Universal Credit,December 2021,count,persons,15545
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,10.7
E08000009,Trafford,People on Universal Credit,January 2022,count,persons,15437
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,10.6
E08000009,Trafford,People on Universal Credit,February 2022,count,persons,15440
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,10.6
E08000009,Trafford,People on Universal Credit,March 2022,count,persons,15364
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,10.6
E08000009,Trafford,People on Universal Credit,April 2022,count,persons,15345
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,10.6
E08000009,Trafford,People on Universal Credit,May 2022,count,persons,15326
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,10.5
E08000009,Trafford,People on Universal Credit,June 2022,count,persons,15393
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,10.6
E08000009,Trafford,People on Universal Credit,July 2022,count,persons,15642
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,10.8
E08000009,Trafford,People on Universal Credit,August 2022,count,persons,15794
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,10.9
E08000009,Trafford,People on Universal Credit,September 2022,count,persons,15788
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,10.9
E08000009,Trafford,People on Universal Credit,October 2022,count,persons,15879
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,10.9
E08000009,Trafford,People on Universal Credit,November 2022,count,persons,15908
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,10.9
E08000009,Trafford,People on Universal Credit,December 2022,count,persons,15939
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,11
E08000009,Trafford,People on Universal Credit,January 2023,count,persons,15906
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,10.9
E08000009,Trafford,People on Universal Credit,February 2023,count,persons,16032
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,11
E08000009,Trafford,People on Universal Credit,March 2023,count,persons,16058
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,11
E08000009,Trafford,People on Universal Credit,April 2023,count,persons,16186
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,11.1
E08000009,Trafford,People on Universal Credit,May 2023,count,persons,16188
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,11.1
E08000009,Trafford,People on Universal Credit,June 2023,count,persons,16262
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,11.2
E08000009,Trafford,People on Universal Credit,July 2023,count,persons,16375
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,11.2
E08000009,Trafford,People on Universal Credit,August 2023,count,persons,16497
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,11.3
E08000009,Trafford,People on Universal Credit,September 2023,count,persons,16818
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,11.6
E08000009,Trafford,People on Universal Credit,October 2023,count,persons,17063
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,11.7
E08000009,Trafford,People on Universal Credit,November 2023,count,persons,17145
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,11.8
E08000009,Trafford,People on Universal Credit,December 2023,count,persons,17348
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,11.9
E08000009,Trafford,People on Universal Credit,January 2024,count,persons,17406
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,12
E08000009,Trafford,People on Universal Credit,February 2024,count,persons,17738
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,12.2
E08000009,Trafford,People on Universal Credit,March 2024,count,persons,18162
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,12.5
E08000009,Trafford,People on Universal Credit,April 2024,count,persons,18239
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,12.5
E08000009,Trafford,People on Universal Credit,May 2024,count,persons,18280
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,12.6
E08000009,Trafford,People on Universal Credit,June 2024,count,persons,18506
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,12.7
E08000009,Trafford,People on Universal Credit,July 2024,count,persons,18599
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,12.8
E08000009,Trafford,People on Universal Credit,August 2024,count,persons,18822
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,12.9
E08000009,Trafford,People on Universal Credit,September 2024,count,persons,19057
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,13.1
E08000009,Trafford,People on Universal Credit,October 2024,count,persons,19265
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,13.2
E08000009,Trafford,People on Universal Credit,November 2024,count,persons,19588
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,13.5
E08000009,Trafford,People on Universal Credit,December 2024,count,persons,19960
E08000009,Trafford,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,13.7
E06000007,Warrington,People on Universal Credit,December 2021,count,persons,16650
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,12.5
E06000007,Warrington,People on Universal Credit,January 2022,count,persons,16565
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,12.6
E06000007,Warrington,People on Universal Credit,February 2022,count,persons,16532
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,12.5
E06000007,Warrington,People on Universal Credit,March 2022,count,persons,16423
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,12.4
E06000007,Warrington,People on Universal Credit,April 2022,count,persons,16493
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,12.5
E06000007,Warrington,People on Universal Credit,May 2022,count,persons,16498
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,12.5
E06000007,Warrington,People on Universal Credit,June 2022,count,persons,16549
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,12.5
E06000007,Warrington,People on Universal Credit,July 2022,count,persons,16755
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,12.7
E06000007,Warrington,People on Universal Credit,August 2022,count,persons,16770
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,12.7
E06000007,Warrington,People on Universal Credit,September 2022,count,persons,16811
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,12.7
E06000007,Warrington,People on Universal Credit,October 2022,count,persons,16965
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,12.9
E06000007,Warrington,People on Universal Credit,November 2022,count,persons,16998
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,12.9
E06000007,Warrington,People on Universal Credit,December 2022,count,persons,17003
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,12.9
E06000007,Warrington,People on Universal Credit,January 2023,count,persons,17022
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,12.9
E06000007,Warrington,People on Universal Credit,February 2023,count,persons,17038
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,13
E06000007,Warrington,People on Universal Credit,March 2023,count,persons,17180
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,13.1
E06000007,Warrington,People on Universal Credit,April 2023,count,persons,17272
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,13.1
E06000007,Warrington,People on Universal Credit,May 2023,count,persons,17380
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,13.2
E06000007,Warrington,People on Universal Credit,June 2023,count,persons,17540
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,13.3
E06000007,Warrington,People on Universal Credit,July 2023,count,persons,17726
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,13.5
E06000007,Warrington,People on Universal Credit,August 2023,count,persons,17948
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,13.6
E06000007,Warrington,People on Universal Credit,September 2023,count,persons,18191
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,13.8
E06000007,Warrington,People on Universal Credit,October 2023,count,persons,18334
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,13.9
E06000007,Warrington,People on Universal Credit,November 2023,count,persons,18437
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,14
E06000007,Warrington,People on Universal Credit,December 2023,count,persons,18591
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,14.1
E06000007,Warrington,People on Universal Credit,January 2024,count,persons,18639
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,14.2
E06000007,Warrington,People on Universal Credit,February 2024,count,persons,18879
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,14.4
E06000007,Warrington,People on Universal Credit,March 2024,count,persons,19163
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,14.6
E06000007,Warrington,People on Universal Credit,April 2024,count,persons,19258
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,14.6
E06000007,Warrington,People on Universal Credit,May 2024,count,persons,19226
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,14.6
E06000007,Warrington,People on Universal Credit,June 2024,count,persons,19314
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,14.7
E06000007,Warrington,People on Universal Credit,July 2024,count,persons,19392
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,14.7
E06000007,Warrington,People on Universal Credit,August 2024,count,persons,19471
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,14.8
E06000007,Warrington,People on Universal Credit,September 2024,count,persons,19688
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,15
E06000007,Warrington,People on Universal Credit,October 2024,count,persons,19741
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,15
E06000007,Warrington,People on Universal Credit,November 2024,count,persons,19959
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,15.2
E06000007,Warrington,People on Universal Credit,December 2024,count,persons,20344
E06000007,Warrington,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,15.5
E05000819,Altrincham,People on Universal Credit,December 2024,count,persons,688
E05000819,Altrincham,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,8.1
E05000820,Ashton upon Mersey,People on Universal Credit,December 2024,count,persons,528
E05000820,Ashton upon Mersey,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,8.5
E05000821,Bowdon,People on Universal Credit,December 2024,count,persons,319
E05000821,Bowdon,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,6.2
E05000822,Broadheath,People on Universal Credit,December 2024,count,persons,795
E05000822,Broadheath,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,9.1
E05000823,Brooklands,People on Universal Credit,December 2024,count,persons,333
E05000823,Brooklands,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,5.3
E05000824,Bucklow-St Martins,People on Universal Credit,December 2024,count,persons,2063
E05000824,Bucklow-St Martins,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,33.5
E05000825,Clifford,People on Universal Credit,December 2024,count,persons,2451
E05000825,Clifford,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,28.2
E05000826,Davyhulme East,People on Universal Credit,December 2024,count,persons,705
E05000826,Davyhulme East,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,12
E05000827,Davyhulme West,People on Universal Credit,December 2024,count,persons,737
E05000827,Davyhulme West,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,12.3
E05000828,Flixton,People on Universal Credit,December 2024,count,persons,515
E05000828,Flixton,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,8.2
E05000829,Gorse Hill,People on Universal Credit,December 2024,count,persons,1849
E05000829,Gorse Hill,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,22.6
E05000830,Hale Barns,People on Universal Credit,December 2024,count,persons,336
E05000830,Hale Barns,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,6.1
E05000831,Hale Central,People on Universal Credit,December 2024,count,persons,279
E05000831,Hale Central,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,4.2
E05000832,Longford,People on Universal Credit,December 2024,count,persons,1786
E05000832,Longford,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,21.2
E05000833,Priory,People on Universal Credit,December 2024,count,persons,635
E05000833,Priory,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,8.1
E05000834,St Mary's,People on Universal Credit,December 2024,count,persons,1463
E05000834,St Mary's,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,20.2
E05000835,Sale Moor,People on Universal Credit,December 2024,count,persons,1009
E05000835,Sale Moor,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,15.4
E05000836,Stretford,People on Universal Credit,December 2024,count,persons,1474
E05000836,Stretford,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,20.3
E05000837,Timperley,People on Universal Credit,December 2024,count,persons,223
E05000837,Timperley,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,3.4
E05000838,Urmston,People on Universal Credit,December 2024,count,persons,753
E05000838,Urmston,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,10.9
E05000839,Village,People on Universal Credit,December 2024,count,persons,1031
E05000839,Village,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,16.1
