area_code,area_name,period,indicator,measure,unit,value_certificates_lodged,value_rating_A,value_rating_B,value_rating_C
E06000025,South Gloucestershire,2017-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1215,2,270,319
E06000025,South Gloucestershire,2017-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1096,4,363,265
E06000025,South Gloucestershire,2018-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1337,2,237,327
E06000025,South Gloucestershire,2018-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1435,2,341,401
E06000025,South Gloucestershire,2018-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1375,0,321,383
E06000025,South Gloucestershire,2018-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1833,1,645,441
E06000025,South Gloucestershire,2019-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1939,3,394,579
E06000025,South Gloucestershire,2019-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1890,5,532,499
E06000025,South Gloucestershire,2019-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1773,6,373,517
E06000025,South Gloucestershire,2019-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1852,3,488,428
E06000025,South Gloucestershire,2020-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1956,5,375,576
E06000025,South Gloucestershire,2020-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1048,4,142,332
E06000025,South Gloucestershire,2020-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2105,4,456,669
E06000025,South Gloucestershire,2020-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1755,14,417,592
E06000025,South Gloucestershire,2021-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1617,33,274,598
E06000025,South Gloucestershire,2021-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1906,48,344,757
E06000025,South Gloucestershire,2021-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1683,25,251,646
E06000025,South Gloucestershire,2021-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1574,56,332,658
E06000025,South Gloucestershire,2022-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2019,59,425,771
E06000025,South Gloucestershire,2022-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2101,89,464,793
E06000025,South Gloucestershire,2022-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1933,49,309,825
E06000025,South Gloucestershire,2022-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1558,81,399,589
E06000025,South Gloucestershire,2023-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1554,40,299,631
E06000025,South Gloucestershire,2023-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1925,95,431,675
E06000025,South Gloucestershire,2023-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1670,90,276,683
E06000025,South Gloucestershire,2023-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1552,85,235,720
E06000025,South Gloucestershire,2024-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1772,63,274,844
E06000025,South Gloucestershire,2024-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1824,105,333,766
E08000007,Stockport,2008-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2697,1,204,661
E08000007,Stockport,2009-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2177,0,123,517
E08000007,Stockport,2009-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2319,0,140,594
E08000007,Stockport,2009-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2290,0,105,631
E08000007,Stockport,2009-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1727,0,106,424
E08000007,Stockport,2010-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2122,0,99,537
E08000007,Stockport,2010-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1922,0,94,524
E08000007,Stockport,2010-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1942,0,112,522
E08000007,Stockport,2010-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1383,0,97,445
E08000007,Stockport,2011-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1639,0,119,448
E08000007,Stockport,2011-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1669,0,47,388
E08000007,Stockport,2011-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1608,0,28,417
E08000007,Stockport,2011-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1471,0,44,546
E08000007,Stockport,2012-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1881,0,95,593
E08000007,Stockport,2012-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1742,0,74,435
E08000007,Stockport,2012-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1658,0,72,467
E08000007,Stockport,2012-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1264,1,47,318
E08000007,Stockport,2013-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1802,0,187,520
E08000007,Stockport,2013-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2879,1,122,1041
E08000007,Stockport,2013-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2882,1,79,572
E08000007,Stockport,2013-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,3261,4,74,667
E08000007,Stockport,2014-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,3901,2,131,924
E08000007,Stockport,2014-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,3236,5,139,610
E08000007,Stockport,2014-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2938,5,93,553
E08000007,Stockport,2014-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2407,3,88,592
E08000007,Stockport,2015-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2366,3,165,376
E08000007,Stockport,2015-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2130,4,119,397
E08000007,Stockport,2015-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2539,11,99,513
E08000007,Stockport,2015-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1830,24,112,400
E08000007,Stockport,2016-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1949,12,117,403
E08000007,Stockport,2016-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1755,1,109,362
E08000007,Stockport,2016-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1643,3,93,328
E08000007,Stockport,2016-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1770,0,109,407
E08000007,Stockport,2017-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1849,1,104,486
E08000007,Stockport,2017-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1386,2,238,301
E08000007,Stockport,2017-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1392,1,221,365
E08000007,Stockport,2017-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,984,1,148,235
E08000007,Stockport,2018-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1282,1,184,299
E08000007,Stockport,2018-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1571,1,237,302
E08000007,Stockport,2018-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1505,3,192,420
E08000007,Stockport,2018-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1530,2,246,445
E08000007,Stockport,2019-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1612,3,158,370
E08000007,Stockport,2019-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1581,9,220,388
E08000007,Stockport,2019-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1753,2,220,456
E08000007,Stockport,2019-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1351,0,160,394
E08000007,Stockport,2020-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1456,1,174,385
E08000007,Stockport,2020-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,828,1,69,229
E08000007,Stockport,2020-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2007,2,134,554
E08000007,Stockport,2020-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1603,1,165,435
E08000007,Stockport,2021-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1553,7,63,536
E08000007,Stockport,2021-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1573,3,149,523
E08000007,Stockport,2021-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1444,3,132,490
E08000007,Stockport,2021-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1365,6,104,480
E08000007,Stockport,2022-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1738,3,167,702
E08000007,Stockport,2022-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1588,1,105,553
E08000007,Stockport,2022-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1618,5,76,673
E08000007,Stockport,2022-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1556,3,152,719
E08000007,Stockport,2023-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1850,2,131,888
E08000007,Stockport,2023-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1555,9,193,624
E08000007,Stockport,2023-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1616,2,149,557
E08000007,Stockport,2023-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1208,7,95,531
E08000007,Stockport,2024-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1472,2,123,615
E08000007,Stockport,2024-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1908,10,284,820
E06000004,Stockton-on-Tees,2008-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2261,0,214,762
E06000004,Stockton-on-Tees,2009-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1805,0,137,641
E06000004,Stockton-on-Tees,2009-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1994,0,148,706
E06000004,Stockton-on-Tees,2009-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1880,0,159,701
E06000004,Stockton-on-Tees,2009-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2195,0,234,894
E06000004,Stockton-on-Tees,2010-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1968,0,219,869
E06000004,Stockton-on-Tees,2010-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2395,0,174,1000
E06000004,Stockton-on-Tees,2010-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2069,0,157,879
E06000004,Stockton-on-Tees,2010-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2345,13,114,1026
E06000004,Stockton-on-Tees,2011-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1983,0,210,914
E06000004,Stockton-on-Tees,2011-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1120,0,73,397
E06000004,Stockton-on-Tees,2011-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1009,0,25,343
E06000004,Stockton-on-Tees,2011-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,799,0,19,282
E06000004,Stockton-on-Tees,2012-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1116,0,90,422
E06000004,Stockton-on-Tees,2012-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1331,2,118,490
E06000004,Stockton-on-Tees,2012-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1036,0,74,368
E06000004,Stockton-on-Tees,2012-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,901,3,56,341
E06000004,Stockton-on-Tees,2013-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,957,2,54,319
E06000004,Stockton-on-Tees,2013-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2356,0,63,1042
E06000004,Stockton-on-Tees,2013-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2483,1,77,508
E06000004,Stockton-on-Tees,2013-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,3732,5,145,1278
E06000004,Stockton-on-Tees,2014-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2556,5,109,537
E06000004,Stockton-on-Tees,2014-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2204,2,123,545
E06000004,Stockton-on-Tees,2014-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2142,5,106,366
E06000004,Stockton-on-Tees,2014-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2194,4,121,449
E06000004,Stockton-on-Tees,2015-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2204,2,71,436
E06000004,Stockton-on-Tees,2015-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1797,6,149,337
E06000004,Stockton-on-Tees,2015-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1403,9,182,314
E06000004,Stockton-on-Tees,2015-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1279,6,136,300
E06000004,Stockton-on-Tees,2016-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1508,0,127,343
E06000004,Stockton-on-Tees,2016-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1315,2,135,302
E06000004,Stockton-on-Tees,2016-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1107,0,151,283
E06000004,Stockton-on-Tees,2016-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2623,26,252,960
E06000004,Stockton-on-Tees,2017-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1035,2,151,259
E06000004,Stockton-on-Tees,2017-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,911,0,249,224
E06000004,Stockton-on-Tees,2017-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,723,0,143,211
E06000004,Stockton-on-Tees,2017-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,727,8,167,212
E06000004,Stockton-on-Tees,2018-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,822,4,133,263
E06000004,Stockton-on-Tees,2018-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1188,0,207,426
E06000004,Stockton-on-Tees,2018-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1079,4,154,427
E06000004,Stockton-on-Tees,2018-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,977,2,249,348
E06000004,Stockton-on-Tees,2019-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1085,3,168,318
E06000004,Stockton-on-Tees,2019-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1099,0,299,283
E06000004,Stockton-on-Tees,2019-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1182,2,250,385
E06000004,Stockton-on-Tees,2019-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1028,4,249,295
E06000004,Stockton-on-Tees,2020-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1031,1,250,363
E06000004,Stockton-on-Tees,2020-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,503,6,59,186
E06000004,Stockton-on-Tees,2020-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1262,3,203,411
E06000004,Stockton-on-Tees,2020-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2466,6,216,1039
E06000004,Stockton-on-Tees,2021-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1248,0,195,511
E06000004,Stockton-on-Tees,2021-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1049,0,157,384
E06000004,Stockton-on-Tees,2021-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1069,2,212,428
E06000004,Stockton-on-Tees,2021-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1004,2,218,423
E06000004,Stockton-on-Tees,2022-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1210,6,182,492
E06000004,Stockton-on-Tees,2022-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1085,1,181,423
E06000004,Stockton-on-Tees,2022-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1600,2,152,794
E06000004,Stockton-on-Tees,2022-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1079,3,192,508
E06000004,Stockton-on-Tees,2023-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1031,3,157,475
E06000004,Stockton-on-Tees,2023-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1075,1,186,501
E06000004,Stockton-on-Tees,2023-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1165,3,206,577
E06000004,Stockton-on-Tees,2023-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1353,1,252,545
E06000004,Stockton-on-Tees,2024-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1245,8,233,571
E06000004,Stockton-on-Tees,2024-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1464,27,208,733
E06000030,Swindon,2008-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2400,0,478,869
E06000030,Swindon,2009-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2196,0,290,816
E06000030,Swindon,2009-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2335,0,515,828
E06000030,Swindon,2009-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2160,0,372,764
E06000030,Swindon,2009-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1861,0,407,642
E06000030,Swindon,2010-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1879,0,295,682
E06000030,Swindon,2010-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1848,0,376,630
E06000030,Swindon,2010-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1594,0,269,587
E06000030,Swindon,2010-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1320,0,362,437
E06000030,Swindon,2011-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1443,14,268,516
E06000030,Swindon,2011-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1365,1,139,529
E06000030,Swindon,2011-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1371,0,103,589
E06000030,Swindon,2011-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1292,0,192,544
E06000030,Swindon,2012-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1570,0,196,634
E06000030,Swindon,2012-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1319,3,79,565
E06000030,Swindon,2012-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1373,3,130,568
E06000030,Swindon,2012-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1036,0,112,433
E06000030,Swindon,2013-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1198,0,86,475
E06000030,Swindon,2013-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1754,0,125,597
E06000030,Swindon,2013-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,2203,1,193,721
E06000030,Swindon,2013-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1971,1,209,584
E06000030,Swindon,2014-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1830,0,104,555
E06000030,Swindon,2014-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1871,0,114,533
E06000030,Swindon,2014-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1756,8,150,548
E06000030,Swindon,2014-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1509,2,103,359
E06000030,Swindon,2015-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1693,2,103,505
E06000030,Swindon,2015-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1862,2,301,568
E06000030,Swindon,2015-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1432,2,232,398
E06000030,Swindon,2015-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1155,2,227,320
E06000030,Swindon,2016-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1411,0,270,420
E06000030,Swindon,2016-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1310,1,183,371
E06000030,Swindon,2016-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1558,0,179,484
E06000030,Swindon,2016-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1230,0,280,301
E06000030,Swindon,2017-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1115,1,174,375
E06000030,Swindon,2017-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1084,1,284,323
E06000030,Swindon,2017-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1033,0,239,343
E06000030,Swindon,2017-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,945,0,323,299
E06000030,Swindon,2018-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1065,1,182,362
E06000030,Swindon,2018-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1351,0,350,411
E06000030,Swindon,2018-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1136,1,190,431
E06000030,Swindon,2018-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1234,0,277,433
E06000030,Swindon,2019-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1485,1,228,614
E06000030,Swindon,2019-06-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1496,1,286,574
E06000030,Swindon,2019-09-30,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1543,2,237,646
E06000030,Swindon,2019-12-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1193,1,266,480
E06000030,Swindon,2020-03-31,Domestic Energy Performance Certificates (EPC) lodged on the Buildings Register,Frequency,Certificates,1333,0,155,564
